"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BGR","EXCH","TOT","NATUSD","A","2003",1.732702,
"BGR","EXCH","TOT","NATUSD","A","2004",1.575109,
"BGR","EXCH","TOT","NATUSD","A","2005",1.574133,
"BGR","EXCH","TOT","NATUSD","A","2006",1.559267,
"BGR","EXCH","TOT","NATUSD","A","2007",1.42905,
"BGR","EXCH","TOT","NATUSD","A","2008",1.337117,
"BGR","EXCH","TOT","NATUSD","A","2009",1.406692,
"BGR","EXCH","TOT","NATUSD","A","2010",1.477392,
"BGR","EXCH","TOT","NATUSD","A","2011",1.406458,
"BGR","EXCH","TOT","NATUSD","A","2012",1.52205,
"BGR","EXCH","TOT","NATUSD","A","2013",1.473567,
"BGR","EXCH","TOT","NATUSD","A","2014",1.474183,
"BGR","EXCH","TOT","NATUSD","A","2015",1.7644,
"BGR","EXCH","TOT","NATUSD","A","2016",1.768042,
"BGR","EXCH","TOT","NATUSD","A","2017",1.735458,
"BGR","EXCH","TOT","NATUSD","A","2018",1.657042,
"BGR","EXCH","TOT","NATUSD","A","2019",1.747042,
"BGR","EXCH","TOT","NATUSD","A","2020",1.716333,
"HRV","EXCH","TOT","NATUSD","A","1992",0.263298,
"HRV","EXCH","TOT","NATUSD","A","1993",3.579149,
"HRV","EXCH","TOT","NATUSD","A","1994",5.998011,
"HRV","EXCH","TOT","NATUSD","A","1995",5.230756,
"HRV","EXCH","TOT","NATUSD","A","1996",5.434161,
"HRV","EXCH","TOT","NATUSD","A","1997",6.160583,
"HRV","EXCH","TOT","NATUSD","A","1998",6.363286,
"HRV","EXCH","TOT","NATUSD","A","1999",7.111743,
"HRV","EXCH","TOT","NATUSD","A","2000",8.277666,
"HRV","EXCH","TOT","NATUSD","A","2001",8.341541,
"HRV","EXCH","TOT","NATUSD","A","2002",7.871683,
"HRV","EXCH","TOT","NATUSD","A","2003",6.704969,
"HRV","EXCH","TOT","NATUSD","A","2004",6.034341,
"HRV","EXCH","TOT","NATUSD","A","2005",5.949237,
"HRV","EXCH","TOT","NATUSD","A","2006",5.837793,
"HRV","EXCH","TOT","NATUSD","A","2007",5.364536,
"HRV","EXCH","TOT","NATUSD","A","2008",4.93504,
"HRV","EXCH","TOT","NATUSD","A","2009",5.283946,
"HRV","EXCH","TOT","NATUSD","A","2010",5.498011,
"HRV","EXCH","TOT","NATUSD","A","2011",5.34387,
"HRV","EXCH","TOT","NATUSD","A","2012",5.850292,
"HRV","EXCH","TOT","NATUSD","A","2013",5.70488,
"HRV","EXCH","TOT","NATUSD","A","2014",5.748165,
"HRV","EXCH","TOT","NATUSD","A","2015",6.858304,
"HRV","EXCH","TOT","NATUSD","A","2016",6.80599,
"HRV","EXCH","TOT","NATUSD","A","2017",6.623831,
"HRV","EXCH","TOT","NATUSD","A","2018",6.279025,
"HRV","EXCH","TOT","NATUSD","A","2019",6.622545,
"HRV","EXCH","TOT","NATUSD","A","2020",6.614056,
"CYP","EXCH","TOT","NATUSD","A","1990",0.782676,
"CYP","EXCH","TOT","NATUSD","A","1991",0.793523,
"CYP","EXCH","TOT","NATUSD","A","1992",0.768099,
"CYP","EXCH","TOT","NATUSD","A","1993",0.849867,
"CYP","EXCH","TOT","NATUSD","A","1994",0.840958,
"CYP","EXCH","TOT","NATUSD","A","1995",0.773006,
"CYP","EXCH","TOT","NATUSD","A","1996",0.79674,
"CYP","EXCH","TOT","NATUSD","A","1997",0.878046,
"CYP","EXCH","TOT","NATUSD","A","1998",0.884758,
"CYP","EXCH","TOT","NATUSD","A","1999",0.927681,
"CYP","EXCH","TOT","NATUSD","A","2000",1.063449,
"CYP","EXCH","TOT","NATUSD","A","2001",1.098814,
"CYP","EXCH","TOT","NATUSD","A","2002",1.043375,
"CYP","EXCH","TOT","NATUSD","A","2003",0.884104,
"CYP","EXCH","TOT","NATUSD","A","2004",0.800652,
"CYP","EXCH","TOT","NATUSD","A","2005",0.792912,
"CYP","EXCH","TOT","NATUSD","A","2006",0.784104,
"CYP","EXCH","TOT","NATUSD","A","2007",0.728078,
"CYP","EXCH","TOT","NATUSD","A","2008",0.679923,
"CYP","EXCH","TOT","NATUSD","A","2009",0.716958,
"CYP","EXCH","TOT","NATUSD","A","2010",0.754309,
"CYP","EXCH","TOT","NATUSD","A","2011",0.718414,
"CYP","EXCH","TOT","NATUSD","A","2012",0.778338,
"CYP","EXCH","TOT","NATUSD","A","2013",0.752945,
"CYP","EXCH","TOT","NATUSD","A","2014",0.752728,
"CYP","EXCH","TOT","NATUSD","A","2015",0.901296,
"CYP","EXCH","TOT","NATUSD","A","2016",0.903421,
"CYP","EXCH","TOT","NATUSD","A","2017",0.885206,
"CYP","EXCH","TOT","NATUSD","A","2018",0.846773,
"CYP","EXCH","TOT","NATUSD","A","2019",0.893276,
"CYP","EXCH","TOT","NATUSD","A","2020",0.875506,
"MLT","EXCH","TOT","NATUSD","A","1990",0.740252,
"MLT","EXCH","TOT","NATUSD","A","1991",0.752952,
"MLT","EXCH","TOT","NATUSD","A","1992",0.742892,
"MLT","EXCH","TOT","NATUSD","A","1993",0.890495,
"MLT","EXCH","TOT","NATUSD","A","1994",0.880319,
"MLT","EXCH","TOT","NATUSD","A","1995",0.822406,
"MLT","EXCH","TOT","NATUSD","A","1996",0.839636,
"MLT","EXCH","TOT","NATUSD","A","1997",0.899059,
"MLT","EXCH","TOT","NATUSD","A","1998",0.904867,
"MLT","EXCH","TOT","NATUSD","A","1999",0.929183,
"MLT","EXCH","TOT","NATUSD","A","2000",1.020615,
"MLT","EXCH","TOT","NATUSD","A","2001",1.048315,
"MLT","EXCH","TOT","NATUSD","A","2002",1.010064,
"MLT","EXCH","TOT","NATUSD","A","2003",0.878717,
"MLT","EXCH","TOT","NATUSD","A","2004",0.802849,
"MLT","EXCH","TOT","NATUSD","A","2005",0.805445,
"MLT","EXCH","TOT","NATUSD","A","2006",0.794069,
"MLT","EXCH","TOT","NATUSD","A","2007",0.726007,
"MLT","EXCH","TOT","NATUSD","A","2008",0.679923,
"MLT","EXCH","TOT","NATUSD","A","2009",0.716958,
"MLT","EXCH","TOT","NATUSD","A","2010",0.754309,
"MLT","EXCH","TOT","NATUSD","A","2011",0.718414,
"MLT","EXCH","TOT","NATUSD","A","2012",0.778338,
"MLT","EXCH","TOT","NATUSD","A","2013",0.752945,
"MLT","EXCH","TOT","NATUSD","A","2014",0.752728,
"MLT","EXCH","TOT","NATUSD","A","2015",0.901296,
"MLT","EXCH","TOT","NATUSD","A","2016",0.903421,
"MLT","EXCH","TOT","NATUSD","A","2017",0.885206,
"MLT","EXCH","TOT","NATUSD","A","2018",0.846773,
"MLT","EXCH","TOT","NATUSD","A","2019",0.893276,
"MLT","EXCH","TOT","NATUSD","A","2020",0.875506,
"PER","EXCH","TOT","NATUSD","A","1990",0.187886,
"PER","EXCH","TOT","NATUSD","A","1991",0.7725,
"PER","EXCH","TOT","NATUSD","A","1992",1.245833,
"PER","EXCH","TOT","NATUSD","A","1993",1.988319,
"PER","EXCH","TOT","NATUSD","A","1994",2.195,
"PER","EXCH","TOT","NATUSD","A","1995",2.253333,
"PER","EXCH","TOT","NATUSD","A","1996",2.453333,
"PER","EXCH","TOT","NATUSD","A","1997",2.664167,
"PER","EXCH","TOT","NATUSD","A","1998",2.93,
"PER","EXCH","TOT","NATUSD","A","1999",3.383333,
"PER","EXCH","TOT","NATUSD","A","2000",3.49,
"PER","EXCH","TOT","NATUSD","A","2001",3.506833,
"PER","EXCH","TOT","NATUSD","A","2002",3.5165,
"PER","EXCH","TOT","NATUSD","A","2003",3.478467,
"PER","EXCH","TOT","NATUSD","A","2004",3.413175,
"PER","EXCH","TOT","NATUSD","A","2005",3.295842,
"PER","EXCH","TOT","NATUSD","A","2006",3.274033,
"PER","EXCH","TOT","NATUSD","A","2007",3.128045,
"PER","EXCH","TOT","NATUSD","A","2008",2.924408,
"PER","EXCH","TOT","NATUSD","A","2009",3.011508,
"PER","EXCH","TOT","NATUSD","A","2010",2.825125,
"PER","EXCH","TOT","NATUSD","A","2011",2.7541,
"PER","EXCH","TOT","NATUSD","A","2012",2.637586,
"PER","EXCH","TOT","NATUSD","A","2013",2.701899,
"PER","EXCH","TOT","NATUSD","A","2014",2.839044,
"PER","EXCH","TOT","NATUSD","A","2015",3.184439,
"PER","EXCH","TOT","NATUSD","A","2016",3.375062,
"PER","EXCH","TOT","NATUSD","A","2017",3.260488,
"PER","EXCH","TOT","NATUSD","A","2018",3.286603,
"PER","EXCH","TOT","NATUSD","A","2019",3.337266,
"ROU","EXCH","TOT","NATUSD","A","1990",0.002243,
"ROU","EXCH","TOT","NATUSD","A","1991",0.007639,
"ROU","EXCH","TOT","NATUSD","A","1992",0.030795,
"ROU","EXCH","TOT","NATUSD","A","1993",0.076005,
"ROU","EXCH","TOT","NATUSD","A","1994",0.165509,
"ROU","EXCH","TOT","NATUSD","A","1995",0.203328,
"ROU","EXCH","TOT","NATUSD","A","1996",0.308422,
"ROU","EXCH","TOT","NATUSD","A","1997",0.716794,
"ROU","EXCH","TOT","NATUSD","A","1998",0.887558,
"ROU","EXCH","TOT","NATUSD","A","1999",1.533284,
"ROU","EXCH","TOT","NATUSD","A","2000",2.170872,
"ROU","EXCH","TOT","NATUSD","A","2001",2.906079,
"ROU","EXCH","TOT","NATUSD","A","2002",3.305543,
"ROU","EXCH","TOT","NATUSD","A","2003",3.320007,
"ROU","EXCH","TOT","NATUSD","A","2004",3.263657,
"ROU","EXCH","TOT","NATUSD","A","2005",2.913653,
"ROU","EXCH","TOT","NATUSD","A","2006",2.808983,
"ROU","EXCH","TOT","NATUSD","A","2007",2.43825,
"ROU","EXCH","TOT","NATUSD","A","2008",2.518858,
"ROU","EXCH","TOT","NATUSD","A","2009",3.049325,
"ROU","EXCH","TOT","NATUSD","A","2010",3.1779,
"ROU","EXCH","TOT","NATUSD","A","2011",3.048608,
"ROU","EXCH","TOT","NATUSD","A","2012",3.4682,
"ROU","EXCH","TOT","NATUSD","A","2013",3.327917,
"ROU","EXCH","TOT","NATUSD","A","2014",3.349175,
"ROU","EXCH","TOT","NATUSD","A","2015",4.005667,
"ROU","EXCH","TOT","NATUSD","A","2016",4.059183,
"ROU","EXCH","TOT","NATUSD","A","2017",4.052492,
"ROU","EXCH","TOT","NATUSD","A","2018",3.941617,
"ROU","EXCH","TOT","NATUSD","A","2019",4.237925,
"ROU","EXCH","TOT","NATUSD","A","2020",4.243992,
"MKD","EXCH","TOT","NATUSD","A","1994",43.263183,
"MKD","EXCH","TOT","NATUSD","A","1995",37.881758,
"MKD","EXCH","TOT","NATUSD","A","1996",39.981075,
"MKD","EXCH","TOT","NATUSD","A","1997",50.00355,
"MKD","EXCH","TOT","NATUSD","A","1998",54.461733,
"MKD","EXCH","TOT","NATUSD","A","1999",56.901828,
"MKD","EXCH","TOT","NATUSD","A","2000",65.903867,
"MKD","EXCH","TOT","NATUSD","A","2001",68.037133,
"MKD","EXCH","TOT","NATUSD","A","2002",64.349792,
"MKD","EXCH","TOT","NATUSD","A","2003",54.322258,
"MKD","EXCH","TOT","NATUSD","A","2004",49.409933,
"MKD","EXCH","TOT","NATUSD","A","2005",49.283683,
"MKD","EXCH","TOT","NATUSD","A","2006",48.801767,
"MKD","EXCH","TOT","NATUSD","A","2007",44.729817,
"MKD","EXCH","TOT","NATUSD","A","2008",41.867683,
"MKD","EXCH","TOT","NATUSD","A","2009",44.100575,
"MKD","EXCH","TOT","NATUSD","A","2010",46.485392,
"MKD","EXCH","TOT","NATUSD","A","2011",44.230825,
"MKD","EXCH","TOT","NATUSD","A","2012",47.89025,
"MKD","EXCH","TOT","NATUSD","A","2013",46.395342,
"MKD","EXCH","TOT","NATUSD","A","2014",46.437131,
"MKD","EXCH","TOT","NATUSD","A","2015",55.537075,
"MKD","EXCH","TOT","NATUSD","A","2016",55.731725,
"MKD","EXCH","TOT","NATUSD","A","2017",54.665458,
"MKD","EXCH","TOT","NATUSD","A","2018",52.107108,
"MKD","EXCH","TOT","NATUSD","A","2019",54.9472,
"MKD","EXCH","TOT","NATUSD","A","2020",54.144325,
"MDG","EXCH","TOT","NATUSD","A","1990",298.829333,
"MDG","EXCH","TOT","NATUSD","A","1991",367.072,
"MDG","EXCH","TOT","NATUSD","A","1992",372.793333,
"MDG","EXCH","TOT","NATUSD","A","1993",382.7565,
"MDG","EXCH","TOT","NATUSD","A","1994",613.467167,
"MDG","EXCH","TOT","NATUSD","A","1995",853.126333,
"MDG","EXCH","TOT","NATUSD","A","1996",812.250333,
"MDG","EXCH","TOT","NATUSD","A","1997",1018.177167,
"MDG","EXCH","TOT","NATUSD","A","1998",1088.279667,
"MDG","EXCH","TOT","NATUSD","A","1999",1256.755,
"MDG","EXCH","TOT","NATUSD","A","2000",1353.496167,
"MDG","EXCH","TOT","NATUSD","A","2001",1317.698833,
"MDG","EXCH","TOT","NATUSD","A","2002",1366.391167,
"MDG","EXCH","TOT","NATUSD","A","2003",1238.327667,
"MDG","EXCH","TOT","NATUSD","A","2004",1868.857833,
"MDG","EXCH","TOT","NATUSD","A","2005",2003.025833,
"MDG","EXCH","TOT","NATUSD","A","2006",2142.301667,
"MDG","EXCH","TOT","NATUSD","A","2007",1873.876667,
"MDG","EXCH","TOT","NATUSD","A","2008",1708.370833,
"MDG","EXCH","TOT","NATUSD","A","2009",1956.205833,
"MDG","EXCH","TOT","NATUSD","A","2010",2089.95,
"MDG","EXCH","TOT","NATUSD","A","2011",2025.1175,
"MDG","EXCH","TOT","NATUSD","A","2012",2194.966667,
"MDG","EXCH","TOT","NATUSD","A","2013",2206.914167,
"MDG","EXCH","TOT","NATUSD","A","2014",2414.811667,
"MDG","EXCH","TOT","NATUSD","A","2015",2933.508333,
"MDG","EXCH","TOT","NATUSD","A","2016",3176.539167,
"MDG","EXCH","TOT","NATUSD","A","2017",3116.11,
"MDG","EXCH","TOT","NATUSD","A","2018",3334.752255,
"MAR","EXCH","TOT","NATUSD","A","1990",8.242342,
"MAR","EXCH","TOT","NATUSD","A","1991",8.70655,
"MAR","EXCH","TOT","NATUSD","A","1992",8.537875,
"MAR","EXCH","TOT","NATUSD","A","1993",9.298709,
"MAR","EXCH","TOT","NATUSD","A","1994",9.202715,
"MAR","EXCH","TOT","NATUSD","A","1995",8.540236,
"MAR","EXCH","TOT","NATUSD","A","1996",8.715876,
"MAR","EXCH","TOT","NATUSD","A","1997",9.527107,
"MAR","EXCH","TOT","NATUSD","A","1998",9.604416,
"MAR","EXCH","TOT","NATUSD","A","1999",9.804419,
"MAR","EXCH","TOT","NATUSD","A","2000",10.625636,
"MAR","EXCH","TOT","NATUSD","A","2001",11.302975,
"MAR","EXCH","TOT","NATUSD","A","2002",11.020583,
"MAR","EXCH","TOT","NATUSD","A","2003",9.574383,
"MAR","EXCH","TOT","NATUSD","A","2004",8.868017,
"MAR","EXCH","TOT","NATUSD","A","2005",8.865008,
"MAR","EXCH","TOT","NATUSD","A","2006",8.795583,
"MAR","EXCH","TOT","NATUSD","A","2007",8.192333,
"MAR","EXCH","TOT","NATUSD","A","2008",7.750325,
"MAR","EXCH","TOT","NATUSD","A","2009",8.0571,
"MAR","EXCH","TOT","NATUSD","A","2010",8.417158,
"MAR","EXCH","TOT","NATUSD","A","2011",8.089875,
"MAR","EXCH","TOT","NATUSD","A","2012",8.628445,
"MAR","EXCH","TOT","NATUSD","A","2013",8.405504,
"MAR","EXCH","TOT","NATUSD","A","2014",8.406337,
"MAR","EXCH","TOT","NATUSD","A","2015",9.764348,
"MAR","EXCH","TOT","NATUSD","A","2016",9.807476,
"MAR","EXCH","TOT","NATUSD","A","2017",9.691998,
"MAR","EXCH","TOT","NATUSD","A","2018",9.386102,
"ZMB","EXCH","TOT","NATUSD","A","1990",0.030289,
"ZMB","EXCH","TOT","NATUSD","A","1991",0.06464,
"ZMB","EXCH","TOT","NATUSD","A","1992",0.172214,
"ZMB","EXCH","TOT","NATUSD","A","1993",0.452763,
"ZMB","EXCH","TOT","NATUSD","A","1994",0.669371,
"ZMB","EXCH","TOT","NATUSD","A","1995",0.864119,
"ZMB","EXCH","TOT","NATUSD","A","1996",1.2079,
"ZMB","EXCH","TOT","NATUSD","A","1997",1.314498,
"ZMB","EXCH","TOT","NATUSD","A","1998",1.862069,
"ZMB","EXCH","TOT","NATUSD","A","1999",2.388019,
"ZMB","EXCH","TOT","NATUSD","A","2000",3.110844,
"ZMB","EXCH","TOT","NATUSD","A","2001",3.610935,
"ZMB","EXCH","TOT","NATUSD","A","2002",4.398595,
"ZMB","EXCH","TOT","NATUSD","A","2003",4.733271,
"ZMB","EXCH","TOT","NATUSD","A","2004",4.778875,
"ZMB","EXCH","TOT","NATUSD","A","2005",4.465,
"ZMB","EXCH","TOT","NATUSD","A","2006",3.601667,
"ZMB","EXCH","TOT","NATUSD","A","2007",4.001667,
"ZMB","EXCH","TOT","NATUSD","A","2008",3.745,
"ZMB","EXCH","TOT","NATUSD","A","2009",5.045,
"ZMB","EXCH","TOT","NATUSD","A","2010",4.7975,
"ZMB","EXCH","TOT","NATUSD","A","2011",4.861667,
"ZMB","EXCH","TOT","NATUSD","A","2012",5.1475,
"ZMB","EXCH","TOT","NATUSD","A","2013",5.396483,
"ZMB","EXCH","TOT","NATUSD","A","2014",6.154167,
"ZMB","EXCH","TOT","NATUSD","A","2015",8.631667,
"ZMB","EXCH","TOT","NATUSD","A","2016",10.3075,
"ZMB","EXCH","TOT","NATUSD","A","2017",9.517803,
"ZMB","EXCH","TOT","NATUSD","A","2018",10.458143,
"ZMB","EXCH","TOT","NATUSD","A","2019",12.89,
"ZMB","EXCH","TOT","NATUSD","A","2020",18.331226,
"SRB","EXCH","TOT","NATUSD","A","1997",5.9123,
"SRB","EXCH","TOT","NATUSD","A","1998",10.0308,
"SRB","EXCH","TOT","NATUSD","A","1999",11.6615,
"SRB","EXCH","TOT","NATUSD","A","2000",63.1659,
"SRB","EXCH","TOT","NATUSD","A","2001",66.91366,
"SRB","EXCH","TOT","NATUSD","A","2002",64.398251,
"SRB","EXCH","TOT","NATUSD","A","2003",57.585425,
"SRB","EXCH","TOT","NATUSD","A","2004",58.3814,
"SRB","EXCH","TOT","NATUSD","A","2005",66.713808,
"SRB","EXCH","TOT","NATUSD","A","2006",67.145817,
"SRB","EXCH","TOT","NATUSD","A","2007",58.453525,
"SRB","EXCH","TOT","NATUSD","A","2008",55.723483,
"SRB","EXCH","TOT","NATUSD","A","2009",67.5806,
"SRB","EXCH","TOT","NATUSD","A","2010",77.728933,
"SRB","EXCH","TOT","NATUSD","A","2011",73.3334,
"SRB","EXCH","TOT","NATUSD","A","2012",87.9733,
"SRB","EXCH","TOT","NATUSD","A","2013",85.15885,
"SRB","EXCH","TOT","NATUSD","A","2014",88.405308,
"SRB","EXCH","TOT","NATUSD","A","2015",108.811425,
"SRB","EXCH","TOT","NATUSD","A","2016",111.27785,
"SRB","EXCH","TOT","NATUSD","A","2017",107.75885,
"SRB","EXCH","TOT","NATUSD","A","2018",100.175075,
"HKG","EXCH","TOT","NATUSD","A","1990",7.78975,
"HKG","EXCH","TOT","NATUSD","A","1991",7.771167,
"HKG","EXCH","TOT","NATUSD","A","1992",7.740583,
"HKG","EXCH","TOT","NATUSD","A","1993",7.735583,
"HKG","EXCH","TOT","NATUSD","A","1994",7.728417,
"HKG","EXCH","TOT","NATUSD","A","1995",7.735833,
"HKG","EXCH","TOT","NATUSD","A","1996",7.734254,
"HKG","EXCH","TOT","NATUSD","A","1997",7.742083,
"HKG","EXCH","TOT","NATUSD","A","1998",7.745333,
"HKG","EXCH","TOT","NATUSD","A","1999",7.7575,
"HKG","EXCH","TOT","NATUSD","A","2000",7.791167,
"HKG","EXCH","TOT","NATUSD","A","2001",7.79875,
"HKG","EXCH","TOT","NATUSD","A","2002",7.798917,
"HKG","EXCH","TOT","NATUSD","A","2003",7.78675,
"HKG","EXCH","TOT","NATUSD","A","2004",7.788,
"HKG","EXCH","TOT","NATUSD","A","2005",7.777333,
"HKG","EXCH","TOT","NATUSD","A","2006",7.767833,
"HKG","EXCH","TOT","NATUSD","A","2007",7.801417,
"HKG","EXCH","TOT","NATUSD","A","2008",7.786833,
"HKG","EXCH","TOT","NATUSD","A","2009",7.75175,
"HKG","EXCH","TOT","NATUSD","A","2010",7.769167,
"HKG","EXCH","TOT","NATUSD","A","2011",7.784,
"HKG","EXCH","TOT","NATUSD","A","2012",7.756417,
"HKG","EXCH","TOT","NATUSD","A","2013",7.756,
"HKG","EXCH","TOT","NATUSD","A","2014",7.754083,
"HKG","EXCH","TOT","NATUSD","A","2015",7.75175,
"HKG","EXCH","TOT","NATUSD","A","2016",7.76225,
"HKG","EXCH","TOT","NATUSD","A","2017",7.79325,
"HKG","EXCH","TOT","NATUSD","A","2018",7.8385,
"EU27_2020","EXCH","TOT","NATUSD","A","1995",0.76452,
"EU27_2020","EXCH","TOT","NATUSD","A","1996",0.787557,
"EU27_2020","EXCH","TOT","NATUSD","A","1997",0.881803,
"EU27_2020","EXCH","TOT","NATUSD","A","1998",0.891989,
"EU27_2020","EXCH","TOT","NATUSD","A","1999",0.938283,
"EU27_2020","EXCH","TOT","NATUSD","A","2000",1.082705,
"EU27_2020","EXCH","TOT","NATUSD","A","2001",1.116533,
"EU27_2020","EXCH","TOT","NATUSD","A","2002",1.057559,
"EU27_2020","EXCH","TOT","NATUSD","A","2003",0.884048,
"EU27_2020","EXCH","TOT","NATUSD","A","2004",0.803922,
"EU27_2020","EXCH","TOT","NATUSD","A","2005",0.8038,
"EU27_2020","EXCH","TOT","NATUSD","A","2006",0.796433,
"EU27_2020","EXCH","TOT","NATUSD","A","2007",0.729672,
"EU27_2020","EXCH","TOT","NATUSD","A","2008",0.679923,
"EU27_2020","EXCH","TOT","NATUSD","A","2009",0.716958,
"EU27_2020","EXCH","TOT","NATUSD","A","2010",0.754309,
"EU27_2020","EXCH","TOT","NATUSD","A","2011",0.718414,
"EU27_2020","EXCH","TOT","NATUSD","A","2012",0.778338,
"EU27_2020","EXCH","TOT","NATUSD","A","2013",0.752945,
"EU27_2020","EXCH","TOT","NATUSD","A","2014",0.752728,
"EU27_2020","EXCH","TOT","NATUSD","A","2015",0.901296,
"EU27_2020","EXCH","TOT","NATUSD","A","2016",0.903421,
"EU27_2020","EXCH","TOT","NATUSD","A","2017",0.885206,
"EU27_2020","EXCH","TOT","NATUSD","A","2018",0.846773,
"EU27_2020","EXCH","TOT","NATUSD","A","2019",0.893276,
"EU27_2020","EXCH","TOT","NATUSD","A","2020",0.875506,
