"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","GDP","TOT","USD_CAP","A","1991",18126.137999,
"AUS","GDP","TOT","USD_CAP","A","1992",19094.496782,
"AUS","GDP","TOT","USD_CAP","A","1993",20118.480443,
"AUS","GDP","TOT","USD_CAP","A","1994",21349.565284,
"AUS","GDP","TOT","USD_CAP","A","1995",22353.994564,
"AUS","GDP","TOT","USD_CAP","A","1996",23220.090889,
"AUS","GDP","TOT","USD_CAP","A","1997",24403.021722,
"AUS","GDP","TOT","USD_CAP","A","1998",25630.468739,
"AUS","GDP","TOT","USD_CAP","A","1999",27098.221278,
"AUS","GDP","TOT","USD_CAP","A","2000",28252.629885,
"AUS","GDP","TOT","USD_CAP","A","2001",29493.214856,
"AUS","GDP","TOT","USD_CAP","A","2002",30740.962903,
"AUS","GDP","TOT","USD_CAP","A","2003",32248.255835,
"AUS","GDP","TOT","USD_CAP","A","2004",33865.906508,
"AUS","GDP","TOT","USD_CAP","A","2005",35570.808015,
"AUS","GDP","TOT","USD_CAP","A","2006",37842.933976,
"AUS","GDP","TOT","USD_CAP","A","2007",39596.040082,
"AUS","GDP","TOT","USD_CAP","A","2008",40094.833205,
"AUS","GDP","TOT","USD_CAP","A","2009",41614.090724,
"AUS","GDP","TOT","USD_CAP","A","2010",42787.065957,
"AUS","GDP","TOT","USD_CAP","A","2011",44419.309749,
"AUS","GDP","TOT","USD_CAP","A","2012",43879.180355,
"AUS","GDP","TOT","USD_CAP","A","2013",47761.21406,
"AUS","GDP","TOT","USD_CAP","A","2014",47644.762792,
"AUS","GDP","TOT","USD_CAP","A","2015",47317.250695,
"AUS","GDP","TOT","USD_CAP","A","2016",50237.794429,
"AUS","GDP","TOT","USD_CAP","A","2017",50853.615427,
"AUS","GDP","TOT","USD_CAP","A","2018",53083.298192,
"AUS","GDP","TOT","USD_CAP","A","2019",53078.965373,
"AUS","GDP","TOT","USD_CAP","A","2020",52102.045295,"E"
"AUT","GDP","TOT","USD_CAP","A","1991",20567.115304,"E"
"AUT","GDP","TOT","USD_CAP","A","1992",21241.150171,"E"
"AUT","GDP","TOT","USD_CAP","A","1993",21679.452882,"E"
"AUT","GDP","TOT","USD_CAP","A","1994",22587.176339,"E"
"AUT","GDP","TOT","USD_CAP","A","1995",23639.8277,
"AUT","GDP","TOT","USD_CAP","A","1996",24500.221048,
"AUT","GDP","TOT","USD_CAP","A","1997",25417.862477,
"AUT","GDP","TOT","USD_CAP","A","1998",26673.951008,
"AUT","GDP","TOT","USD_CAP","A","1999",27606.484243,
"AUT","GDP","TOT","USD_CAP","A","2000",29388.784958,
"AUT","GDP","TOT","USD_CAP","A","2001",29715.636017,
"AUT","GDP","TOT","USD_CAP","A","2002",31178.051444,
"AUT","GDP","TOT","USD_CAP","A","2003",32123.696189,
"AUT","GDP","TOT","USD_CAP","A","2004",33756.259412,
"AUT","GDP","TOT","USD_CAP","A","2005",35024.557484,
"AUT","GDP","TOT","USD_CAP","A","2006",37614.942761,
"AUT","GDP","TOT","USD_CAP","A","2007",39384.189618,
"AUT","GDP","TOT","USD_CAP","A","2008",41316.022642,
"AUT","GDP","TOT","USD_CAP","A","2009",40957.262321,
"AUT","GDP","TOT","USD_CAP","A","2010",42053.24337,
"AUT","GDP","TOT","USD_CAP","A","2011",44469.209642,
"AUT","GDP","TOT","USD_CAP","A","2012",46477.655075,
"AUT","GDP","TOT","USD_CAP","A","2013",47936.677963,
"AUT","GDP","TOT","USD_CAP","A","2014",48813.534409,
"AUT","GDP","TOT","USD_CAP","A","2015",49942.056293,
"AUT","GDP","TOT","USD_CAP","A","2016",52665.087457,
"AUT","GDP","TOT","USD_CAP","A","2017",54185.337013,
"AUT","GDP","TOT","USD_CAP","A","2018",57068.534815,
"AUT","GDP","TOT","USD_CAP","A","2019",58664.718719,
"AUT","GDP","TOT","USD_CAP","A","2020",55407.641086,
"BEL","GDP","TOT","USD_CAP","A","1991",19550.896866,"E"
"BEL","GDP","TOT","USD_CAP","A","1992",20219.669594,"E"
"BEL","GDP","TOT","USD_CAP","A","1993",20420.367959,"E"
"BEL","GDP","TOT","USD_CAP","A","1994",21465.602993,"E"
"BEL","GDP","TOT","USD_CAP","A","1995",22391.852944,
"BEL","GDP","TOT","USD_CAP","A","1996",22687.967729,
"BEL","GDP","TOT","USD_CAP","A","1997",23724.576608,
"BEL","GDP","TOT","USD_CAP","A","1998",24367.949401,
"BEL","GDP","TOT","USD_CAP","A","1999",25441.891387,
"BEL","GDP","TOT","USD_CAP","A","2000",27797.333304,
"BEL","GDP","TOT","USD_CAP","A","2001",28799.327509,
"BEL","GDP","TOT","USD_CAP","A","2002",30281.667989,
"BEL","GDP","TOT","USD_CAP","A","2003",30901.382717,
"BEL","GDP","TOT","USD_CAP","A","2004",32036.935514,
"BEL","GDP","TOT","USD_CAP","A","2005",33176.680884,
"BEL","GDP","TOT","USD_CAP","A","2006",35211.893732,
"BEL","GDP","TOT","USD_CAP","A","2007",36745.503067,
"BEL","GDP","TOT","USD_CAP","A","2008",37883.233422,
"BEL","GDP","TOT","USD_CAP","A","2009",37779.034875,
"BEL","GDP","TOT","USD_CAP","A","2010",39868.992658,
"BEL","GDP","TOT","USD_CAP","A","2011",40943.343479,
"BEL","GDP","TOT","USD_CAP","A","2012",42290.477674,
"BEL","GDP","TOT","USD_CAP","A","2013",43672.712292,
"BEL","GDP","TOT","USD_CAP","A","2014",44929.933328,
"BEL","GDP","TOT","USD_CAP","A","2015",46201.685891,
"BEL","GDP","TOT","USD_CAP","A","2016",48599.202676,
"BEL","GDP","TOT","USD_CAP","A","2017",50442.947518,
"BEL","GDP","TOT","USD_CAP","A","2018",52662.767819,
"BEL","GDP","TOT","USD_CAP","A","2019",54709.354773,
"BEL","GDP","TOT","USD_CAP","A","2020",51873.230346,"P"
"CAN","GDP","TOT","USD_CAP","A","1991",20218.015789,
"CAN","GDP","TOT","USD_CAP","A","1992",20619.411325,
"CAN","GDP","TOT","USD_CAP","A","1993",21432.765161,
"CAN","GDP","TOT","USD_CAP","A","1994",22625.128167,
"CAN","GDP","TOT","USD_CAP","A","1995",23477.634292,
"CAN","GDP","TOT","USD_CAP","A","1996",24041.989428,
"CAN","GDP","TOT","USD_CAP","A","1997",25251.116848,
"CAN","GDP","TOT","USD_CAP","A","1998",26310.956955,
"CAN","GDP","TOT","USD_CAP","A","1999",27841.629576,
"CAN","GDP","TOT","USD_CAP","A","2000",29363.147122,
"CAN","GDP","TOT","USD_CAP","A","2001",30214.300999,
"CAN","GDP","TOT","USD_CAP","A","2002",30963.222007,
"CAN","GDP","TOT","USD_CAP","A","2003",32333.608155,
"CAN","GDP","TOT","USD_CAP","A","2004",33911.218288,
"CAN","GDP","TOT","USD_CAP","A","2005",36327.662059,
"CAN","GDP","TOT","USD_CAP","A","2006",38107.136242,
"CAN","GDP","TOT","USD_CAP","A","2007",39555.523703,
"CAN","GDP","TOT","USD_CAP","A","2008",40376.330167,
"CAN","GDP","TOT","USD_CAP","A","2009",38893.727456,
"CAN","GDP","TOT","USD_CAP","A","2010",40114.222041,
"CAN","GDP","TOT","USD_CAP","A","2011",41666.718851,
"CAN","GDP","TOT","USD_CAP","A","2012",42290.879082,
"CAN","GDP","TOT","USD_CAP","A","2013",44298.514462,
"CAN","GDP","TOT","USD_CAP","A","2014",45753.782936,
"CAN","GDP","TOT","USD_CAP","A","2015",44670.054374,
"CAN","GDP","TOT","USD_CAP","A","2016",46472.368771,
"CAN","GDP","TOT","USD_CAP","A","2017",48316.716527,
"CAN","GDP","TOT","USD_CAP","A","2018",50239.988278,
"CAN","GDP","TOT","USD_CAP","A","2019",50660.587438,
"CAN","GDP","TOT","USD_CAP","A","2020",48405.147781,
"CZE","GDP","TOT","USD_CAP","A","1991",11699.088491,"E"
"CZE","GDP","TOT","USD_CAP","A","1992",11894.559855,"E"
"CZE","GDP","TOT","USD_CAP","A","1993",12168.816797,"E"
"CZE","GDP","TOT","USD_CAP","A","1994",12783.381504,"E"
"CZE","GDP","TOT","USD_CAP","A","1995",13821.253758,
"CZE","GDP","TOT","USD_CAP","A","1996",14653.460983,
"CZE","GDP","TOT","USD_CAP","A","1997",14820.198326,
"CZE","GDP","TOT","USD_CAP","A","1998",14976.287116,
"CZE","GDP","TOT","USD_CAP","A","1999",15397.922823,
"CZE","GDP","TOT","USD_CAP","A","2000",16214.967545,
"CZE","GDP","TOT","USD_CAP","A","2001",17615.595018,
"CZE","GDP","TOT","USD_CAP","A","2002",18245.669005,
"CZE","GDP","TOT","USD_CAP","A","2003",19503.293709,
"CZE","GDP","TOT","USD_CAP","A","2004",20894.60712,
"CZE","GDP","TOT","USD_CAP","A","2005",22045.99888,
"CZE","GDP","TOT","USD_CAP","A","2006",23827.147382,
"CZE","GDP","TOT","USD_CAP","A","2007",26189.798385,
"CZE","GDP","TOT","USD_CAP","A","2008",27853.549898,
"CZE","GDP","TOT","USD_CAP","A","2009",27656.015128,
"CZE","GDP","TOT","USD_CAP","A","2010",27789.608377,
"CZE","GDP","TOT","USD_CAP","A","2011",28999.754757,
"CZE","GDP","TOT","USD_CAP","A","2012",29258.904853,
"CZE","GDP","TOT","USD_CAP","A","2013",30828.526409,
"CZE","GDP","TOT","USD_CAP","A","2014",32504.217576,
"CZE","GDP","TOT","USD_CAP","A","2015",33909.309243,
"CZE","GDP","TOT","USD_CAP","A","2016",36101.285601,
"CZE","GDP","TOT","USD_CAP","A","2017",38842.896268,
"CZE","GDP","TOT","USD_CAP","A","2018",41147.631528,
"CZE","GDP","TOT","USD_CAP","A","2019",43015.814745,
"CZE","GDP","TOT","USD_CAP","A","2020",41134.931169,
"DNK","GDP","TOT","USD_CAP","A","1991",19029.001048,
"DNK","GDP","TOT","USD_CAP","A","1992",19778.303328,
"DNK","GDP","TOT","USD_CAP","A","1993",20178.829135,
"DNK","GDP","TOT","USD_CAP","A","1994",21637.840264,
"DNK","GDP","TOT","USD_CAP","A","1995",22655.944619,
"DNK","GDP","TOT","USD_CAP","A","1996",23687.827456,
"DNK","GDP","TOT","USD_CAP","A","1997",24919.675703,
"DNK","GDP","TOT","USD_CAP","A","1998",25818.946768,
"DNK","GDP","TOT","USD_CAP","A","1999",26657.827372,
"DNK","GDP","TOT","USD_CAP","A","2000",28679.270722,
"DNK","GDP","TOT","USD_CAP","A","2001",29459.845737,
"DNK","GDP","TOT","USD_CAP","A","2002",30639.953691,
"DNK","GDP","TOT","USD_CAP","A","2003",30791.903459,
"DNK","GDP","TOT","USD_CAP","A","2004",32920.676921,
"DNK","GDP","TOT","USD_CAP","A","2005",34152.881663,
"DNK","GDP","TOT","USD_CAP","A","2006",37286.319861,
"DNK","GDP","TOT","USD_CAP","A","2007",38969.119721,
"DNK","GDP","TOT","USD_CAP","A","2008",41282.995471,
"DNK","GDP","TOT","USD_CAP","A","2009",40361.790678,
"DNK","GDP","TOT","USD_CAP","A","2010",43041.192361,
"DNK","GDP","TOT","USD_CAP","A","2011",44407.94207,
"DNK","GDP","TOT","USD_CAP","A","2012",44808.549212,
"DNK","GDP","TOT","USD_CAP","A","2013",46742.939663,
"DNK","GDP","TOT","USD_CAP","A","2014",47905.477079,
"DNK","GDP","TOT","USD_CAP","A","2015",49058.142344,
"DNK","GDP","TOT","USD_CAP","A","2016",51967.020438,
"DNK","GDP","TOT","USD_CAP","A","2017",55356.49009,
"DNK","GDP","TOT","USD_CAP","A","2018",57459.169626,
"DNK","GDP","TOT","USD_CAP","A","2019",60308.072261,
"DNK","GDP","TOT","USD_CAP","A","2020",59842.327077,
"FIN","GDP","TOT","USD_CAP","A","1991",17517.083718,
"FIN","GDP","TOT","USD_CAP","A","1992",17228.753019,
"FIN","GDP","TOT","USD_CAP","A","1993",17435.816507,
"FIN","GDP","TOT","USD_CAP","A","1994",18434.199087,
"FIN","GDP","TOT","USD_CAP","A","1995",19539.496806,
"FIN","GDP","TOT","USD_CAP","A","1996",20038.365756,
"FIN","GDP","TOT","USD_CAP","A","1997",21787.050734,
"FIN","GDP","TOT","USD_CAP","A","1998",23575.985475,
"FIN","GDP","TOT","USD_CAP","A","1999",24767.163974,
"FIN","GDP","TOT","USD_CAP","A","2000",26796.410421,
"FIN","GDP","TOT","USD_CAP","A","2001",27807.753126,
"FIN","GDP","TOT","USD_CAP","A","2002",28605.122922,
"FIN","GDP","TOT","USD_CAP","A","2003",29021.635677,
"FIN","GDP","TOT","USD_CAP","A","2004",31175.727708,
"FIN","GDP","TOT","USD_CAP","A","2005",32051.762889,
"FIN","GDP","TOT","USD_CAP","A","2006",34408.817577,
"FIN","GDP","TOT","USD_CAP","A","2007",37792.556693,
"FIN","GDP","TOT","USD_CAP","A","2008",40083.701943,
"FIN","GDP","TOT","USD_CAP","A","2009",38000.018769,
"FIN","GDP","TOT","USD_CAP","A","2010",38985.871994,
"FIN","GDP","TOT","USD_CAP","A","2011",40916.647325,
"FIN","GDP","TOT","USD_CAP","A","2012",40872.854802,
"FIN","GDP","TOT","USD_CAP","A","2013",41492.918416,
"FIN","GDP","TOT","USD_CAP","A","2014",41749.864733,
"FIN","GDP","TOT","USD_CAP","A","2015",42490.211049,
"FIN","GDP","TOT","USD_CAP","A","2016",44934.488245,
"FIN","GDP","TOT","USD_CAP","A","2017",47570.270354,
"FIN","GDP","TOT","USD_CAP","A","2018",49749.057567,
"FIN","GDP","TOT","USD_CAP","A","2019",51556.59032,
"FIN","GDP","TOT","USD_CAP","A","2020",50247.399815,
"FRA","GDP","TOT","USD_CAP","A","1991",18297.09381,
"FRA","GDP","TOT","USD_CAP","A","1992",18919.335638,
"FRA","GDP","TOT","USD_CAP","A","1993",19162.45698,
"FRA","GDP","TOT","USD_CAP","A","1994",19958.910936,
"FRA","GDP","TOT","USD_CAP","A","1995",20731.559765,
"FRA","GDP","TOT","USD_CAP","A","1996",21310.201946,
"FRA","GDP","TOT","USD_CAP","A","1997",22239.640072,
"FRA","GDP","TOT","USD_CAP","A","1998",23362.488152,
"FRA","GDP","TOT","USD_CAP","A","1999",24311.403864,
"FRA","GDP","TOT","USD_CAP","A","2000",26106.052895,
"FRA","GDP","TOT","USD_CAP","A","2001",27506.156751,
"FRA","GDP","TOT","USD_CAP","A","2002",28528.156107,
"FRA","GDP","TOT","USD_CAP","A","2003",28148.115653,
"FRA","GDP","TOT","USD_CAP","A","2004",29040.965294,
"FRA","GDP","TOT","USD_CAP","A","2005",30504.058784,
"FRA","GDP","TOT","USD_CAP","A","2006",32431.435631,
"FRA","GDP","TOT","USD_CAP","A","2007",34086.956799,
"FRA","GDP","TOT","USD_CAP","A","2008",35102.870428,
"FRA","GDP","TOT","USD_CAP","A","2009",34711.655714,
"FRA","GDP","TOT","USD_CAP","A","2010",35939.455835,
"FRA","GDP","TOT","USD_CAP","A","2011",37447.949543,
"FRA","GDP","TOT","USD_CAP","A","2012",37684.198067,
"FRA","GDP","TOT","USD_CAP","A","2013",39528.473644,
"FRA","GDP","TOT","USD_CAP","A","2014",40144.059485,
"FRA","GDP","TOT","USD_CAP","A","2015",40829.893311,
"FRA","GDP","TOT","USD_CAP","A","2016",42855.944562,
"FRA","GDP","TOT","USD_CAP","A","2017",44480.722199,
"FRA","GDP","TOT","USD_CAP","A","2018",46456.107107,"P"
"FRA","GDP","TOT","USD_CAP","A","2019",49225.564402,"P"
"FRA","GDP","TOT","USD_CAP","A","2020",45494.488417,"P"
"DEU","GDP","TOT","USD_CAP","A","1991",20955.50004,"B"
"DEU","GDP","TOT","USD_CAP","A","1992",21702.219369,
"DEU","GDP","TOT","USD_CAP","A","1993",21878.171782,
"DEU","GDP","TOT","USD_CAP","A","1994",22823.157071,
"DEU","GDP","TOT","USD_CAP","A","1995",23614.679946,
"DEU","GDP","TOT","USD_CAP","A","1996",24151.665336,
"DEU","GDP","TOT","USD_CAP","A","1997",24722.26844,
"DEU","GDP","TOT","USD_CAP","A","1998",25531.12268,
"DEU","GDP","TOT","USD_CAP","A","1999",26510.228697,
"DEU","GDP","TOT","USD_CAP","A","2000",27462.90882,
"DEU","GDP","TOT","USD_CAP","A","2001",28670.790607,
"DEU","GDP","TOT","USD_CAP","A","2002",29504.28924,
"DEU","GDP","TOT","USD_CAP","A","2003",30238.269264,
"DEU","GDP","TOT","USD_CAP","A","2004",31715.392519,
"DEU","GDP","TOT","USD_CAP","A","2005",32236.740986,
"DEU","GDP","TOT","USD_CAP","A","2006",34620.413592,
"DEU","GDP","TOT","USD_CAP","A","2007",36813.713454,
"DEU","GDP","TOT","USD_CAP","A","2008",38432.448211,
"DEU","GDP","TOT","USD_CAP","A","2009",37492.649447,
"DEU","GDP","TOT","USD_CAP","A","2010",39707.329953,
"DEU","GDP","TOT","USD_CAP","A","2011",42541.513126,
"DEU","GDP","TOT","USD_CAP","A","2012",43359.541048,
"DEU","GDP","TOT","USD_CAP","A","2013",44993.667838,
"DEU","GDP","TOT","USD_CAP","A","2014",47011.280402,
"DEU","GDP","TOT","USD_CAP","A","2015",47609.557159,
"DEU","GDP","TOT","USD_CAP","A","2016",50579.483717,
"DEU","GDP","TOT","USD_CAP","A","2017",52952.897774,
"DEU","GDP","TOT","USD_CAP","A","2018",54954.68658,
"DEU","GDP","TOT","USD_CAP","A","2019",55891.15984,
"DEU","GDP","TOT","USD_CAP","A","2020",53809.843557,"P"
"GRC","GDP","TOT","USD_CAP","A","1991",13940.312823,"E"
"GRC","GDP","TOT","USD_CAP","A","1992",14253.475422,"E"
"GRC","GDP","TOT","USD_CAP","A","1993",14278.985409,"E"
"GRC","GDP","TOT","USD_CAP","A","1994",14808.391538,"E"
"GRC","GDP","TOT","USD_CAP","A","1995",15395.287082,
"GRC","GDP","TOT","USD_CAP","A","1996",16110.16333,
"GRC","GDP","TOT","USD_CAP","A","1997",17149.86169,
"GRC","GDP","TOT","USD_CAP","A","1998",18032.977372,
"GRC","GDP","TOT","USD_CAP","A","1999",18464.726453,
"GRC","GDP","TOT","USD_CAP","A","2000",19524.703035,
"GRC","GDP","TOT","USD_CAP","A","2001",20963.822069,
"GRC","GDP","TOT","USD_CAP","A","2002",22615.957435,
"GRC","GDP","TOT","USD_CAP","A","2003",23871.921816,
"GRC","GDP","TOT","USD_CAP","A","2004",25439.31884,
"GRC","GDP","TOT","USD_CAP","A","2005",25577.445437,
"GRC","GDP","TOT","USD_CAP","A","2006",28510.877946,
"GRC","GDP","TOT","USD_CAP","A","2007",29284.612817,
"GRC","GDP","TOT","USD_CAP","A","2008",30855.935774,
"GRC","GDP","TOT","USD_CAP","A","2009",30381.482016,
"GRC","GDP","TOT","USD_CAP","A","2010",27934.317127,"B"
"GRC","GDP","TOT","USD_CAP","A","2011",25671.291223,
"GRC","GDP","TOT","USD_CAP","A","2012",24912.130664,
"GRC","GDP","TOT","USD_CAP","A","2013",25947.870627,
"GRC","GDP","TOT","USD_CAP","A","2014",26642.231958,
"GRC","GDP","TOT","USD_CAP","A","2015",26720.908773,
"GRC","GDP","TOT","USD_CAP","A","2016",27471.218206,
"GRC","GDP","TOT","USD_CAP","A","2017",28644.977147,
"GRC","GDP","TOT","USD_CAP","A","2018",29680.902369,"P"
"GRC","GDP","TOT","USD_CAP","A","2019",30869.249859,"P"
"GRC","GDP","TOT","USD_CAP","A","2020",28389.13061,"P"
"HUN","GDP","TOT","USD_CAP","A","1991",8327.183804,"E"
"HUN","GDP","TOT","USD_CAP","A","1992",8273.5709,"E"
"HUN","GDP","TOT","USD_CAP","A","1993",8445.342071,"E"
"HUN","GDP","TOT","USD_CAP","A","1994",8908.45228,"E"
"HUN","GDP","TOT","USD_CAP","A","1995",9169.985152,
"HUN","GDP","TOT","USD_CAP","A","1996",9329.287509,
"HUN","GDP","TOT","USD_CAP","A","1997",9821.418274,
"HUN","GDP","TOT","USD_CAP","A","1998",10397.681365,
"HUN","GDP","TOT","USD_CAP","A","1999",10873.247873,
"HUN","GDP","TOT","USD_CAP","A","2000",11858.334408,
"HUN","GDP","TOT","USD_CAP","A","2001",13213.635599,
"HUN","GDP","TOT","USD_CAP","A","2002",14526.388251,
"HUN","GDP","TOT","USD_CAP","A","2003",15465.365352,
"HUN","GDP","TOT","USD_CAP","A","2004",16230.260624,
"HUN","GDP","TOT","USD_CAP","A","2005",17073.551438,
"HUN","GDP","TOT","USD_CAP","A","2006",18337.205217,
"HUN","GDP","TOT","USD_CAP","A","2007",19041.087901,
"HUN","GDP","TOT","USD_CAP","A","2008",20696.728568,
"HUN","GDP","TOT","USD_CAP","A","2009",20689.046702,
"HUN","GDP","TOT","USD_CAP","A","2010",21716.650836,
"HUN","GDP","TOT","USD_CAP","A","2011",22999.830605,
"HUN","GDP","TOT","USD_CAP","A","2012",23206.255116,
"HUN","GDP","TOT","USD_CAP","A","2013",24498.658689,
"HUN","GDP","TOT","USD_CAP","A","2014",25642.556756,
"HUN","GDP","TOT","USD_CAP","A","2015",26777.470459,
"HUN","GDP","TOT","USD_CAP","A","2016",27911.664733,
"HUN","GDP","TOT","USD_CAP","A","2017",29465.126306,
"HUN","GDP","TOT","USD_CAP","A","2018",31831.981048,
"HUN","GDP","TOT","USD_CAP","A","2019",33956.821868,"P"
"HUN","GDP","TOT","USD_CAP","A","2020",33618.934605,"P"
