"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EA19","GDP","TOT","USD_CAP","A","2008",35819.422147,
"EA19","GDP","TOT","USD_CAP","A","2009",34922.115765,
"EA19","GDP","TOT","USD_CAP","A","2010",35915.167558,
"EA19","GDP","TOT","USD_CAP","A","2011",37379.594833,
"EA19","GDP","TOT","USD_CAP","A","2012",37735.292191,
"EA19","GDP","TOT","USD_CAP","A","2013",38969.473827,
"EA19","GDP","TOT","USD_CAP","A","2014",39985.273258,
"EA19","GDP","TOT","USD_CAP","A","2015",41070.906168,
"EA19","GDP","TOT","USD_CAP","A","2016",43562.937373,
"EA19","GDP","TOT","USD_CAP","A","2017",45623.32978,
"EA19","GDP","TOT","USD_CAP","A","2018",47548.117268,
"EA19","GDP","TOT","USD_CAP","A","2019",49215.967941,
"EA19","GDP","TOT","USD_CAP","A","2020",46392.995234,
"ARG","GDP","TOT","USD_CAP","A","2004",12299.728803,
"ARG","GDP","TOT","USD_CAP","A","2005",13674.572695,
"ARG","GDP","TOT","USD_CAP","A","2006",15074.069861,
"ARG","GDP","TOT","USD_CAP","A","2007",16708.232833,
"ARG","GDP","TOT","USD_CAP","A","2008",17550.391451,
"ARG","GDP","TOT","USD_CAP","A","2009",16476.698479,
"ARG","GDP","TOT","USD_CAP","A","2010",18061.934358,
"ARG","GDP","TOT","USD_CAP","A","2011",19322.22713,
"ARG","GDP","TOT","USD_CAP","A","2012",19641.352863,
"ARG","GDP","TOT","USD_CAP","A","2013",20131.680421,
"ARG","GDP","TOT","USD_CAP","A","2014",19683.771502,
"ARG","GDP","TOT","USD_CAP","A","2015",20105.198994,
"ARG","GDP","TOT","USD_CAP","A","2016",20307.870053,
"ARG","GDP","TOT","USD_CAP","A","2017",23597.117759,
"ARG","GDP","TOT","USD_CAP","A","2018",23313.817947,
"ARG","GDP","TOT","USD_CAP","A","2019",23040.287954,
"CRI","GDP","TOT","USD_CAP","A","1991",5557.82789,
"CRI","GDP","TOT","USD_CAP","A","1992",6073.686378,
"CRI","GDP","TOT","USD_CAP","A","1993",6518.413515,
"CRI","GDP","TOT","USD_CAP","A","1994",6760.64364,
"CRI","GDP","TOT","USD_CAP","A","1995",6986.959286,
"CRI","GDP","TOT","USD_CAP","A","1996",7021.197198,
"CRI","GDP","TOT","USD_CAP","A","1997",7346.205543,
"CRI","GDP","TOT","USD_CAP","A","1998",7757.412262,
"CRI","GDP","TOT","USD_CAP","A","1999",7980.035267,
"CRI","GDP","TOT","USD_CAP","A","2000",8290.944819,
"CRI","GDP","TOT","USD_CAP","A","2001",8581.04504,
"CRI","GDP","TOT","USD_CAP","A","2002",8850.95266,
"CRI","GDP","TOT","USD_CAP","A","2003",9263.621127,
"CRI","GDP","TOT","USD_CAP","A","2004",9768.125917,
"CRI","GDP","TOT","USD_CAP","A","2005",10299.326434,
"CRI","GDP","TOT","USD_CAP","A","2006",11205.664332,
"CRI","GDP","TOT","USD_CAP","A","2007",12278.747842,
"CRI","GDP","TOT","USD_CAP","A","2008",12926.352146,
"CRI","GDP","TOT","USD_CAP","A","2009",12701.994593,
"CRI","GDP","TOT","USD_CAP","A","2010",13318.135538,
"CRI","GDP","TOT","USD_CAP","A","2011",14068.154868,
"CRI","GDP","TOT","USD_CAP","A","2012",14852.929898,
"CRI","GDP","TOT","USD_CAP","A","2013",15542.368395,
"CRI","GDP","TOT","USD_CAP","A","2014",16615.974075,
"CRI","GDP","TOT","USD_CAP","A","2015",17649.314854,
"CRI","GDP","TOT","USD_CAP","A","2016",19119.336147,
"CRI","GDP","TOT","USD_CAP","A","2017",20368.230268,
"CRI","GDP","TOT","USD_CAP","A","2018",20988.161555,"E"
"CRI","GDP","TOT","USD_CAP","A","2019",21759.381303,"E"
"BGR","GDP","TOT","USD_CAP","A","1995",7724.21041,
"BGR","GDP","TOT","USD_CAP","A","1996",6831.981312,
"BGR","GDP","TOT","USD_CAP","A","1997",5748.433654,
"BGR","GDP","TOT","USD_CAP","A","1998",6177.416986,
"BGR","GDP","TOT","USD_CAP","A","1999",5807.80885,
"BGR","GDP","TOT","USD_CAP","A","2000",6424.7764,
"BGR","GDP","TOT","USD_CAP","A","2001",7046.333183,
"BGR","GDP","TOT","USD_CAP","A","2002",7755.008188,
"BGR","GDP","TOT","USD_CAP","A","2003",8356.502857,
"BGR","GDP","TOT","USD_CAP","A","2004",9117.826459,
"BGR","GDP","TOT","USD_CAP","A","2005",10183.815701,
"BGR","GDP","TOT","USD_CAP","A","2006",11247.805714,
"BGR","GDP","TOT","USD_CAP","A","2007",12604.728791,
"BGR","GDP","TOT","USD_CAP","A","2008",14089.642678,
"BGR","GDP","TOT","USD_CAP","A","2009",13928.367151,
"BGR","GDP","TOT","USD_CAP","A","2010",14605.319424,
"BGR","GDP","TOT","USD_CAP","A","2011",15667.294737,
"BGR","GDP","TOT","USD_CAP","A","2012",16247.413194,
"BGR","GDP","TOT","USD_CAP","A","2013",16588.975372,
"BGR","GDP","TOT","USD_CAP","A","2014",17561.417568,
"BGR","GDP","TOT","USD_CAP","A","2015",18343.141628,
"BGR","GDP","TOT","USD_CAP","A","2016",20019.638626,
"BGR","GDP","TOT","USD_CAP","A","2017",21387.279564,
"BGR","GDP","TOT","USD_CAP","A","2018",22911.128872,
"BGR","GDP","TOT","USD_CAP","A","2019",24579.331314,
"HRV","GDP","TOT","USD_CAP","A","1995",7995.711803,
"HRV","GDP","TOT","USD_CAP","A","1996",8724.593116,
"HRV","GDP","TOT","USD_CAP","A","1997",9467.218837,
"HRV","GDP","TOT","USD_CAP","A","1998",9821.563171,
"HRV","GDP","TOT","USD_CAP","A","1999",9867.597613,
"HRV","GDP","TOT","USD_CAP","A","2000",11007.689598,
"HRV","GDP","TOT","USD_CAP","A","2001",11535.38096,
"HRV","GDP","TOT","USD_CAP","A","2002",12637.216532,
"HRV","GDP","TOT","USD_CAP","A","2003",13542.97381,
"HRV","GDP","TOT","USD_CAP","A","2004",14520.742628,
"HRV","GDP","TOT","USD_CAP","A","2005",15295.124142,
"HRV","GDP","TOT","USD_CAP","A","2006",17413.442983,
"HRV","GDP","TOT","USD_CAP","A","2007",19307.4334,
"HRV","GDP","TOT","USD_CAP","A","2008",20763.138285,
"HRV","GDP","TOT","USD_CAP","A","2009",20004.344703,
"HRV","GDP","TOT","USD_CAP","A","2010",19810.265595,
"HRV","GDP","TOT","USD_CAP","A","2011",20793.207219,
"HRV","GDP","TOT","USD_CAP","A","2012",21161.27599,
"HRV","GDP","TOT","USD_CAP","A","2013",21826.808171,
"HRV","GDP","TOT","USD_CAP","A","2014",22072.90031,
"HRV","GDP","TOT","USD_CAP","A","2015",22981.128967,
"HRV","GDP","TOT","USD_CAP","A","2016",24887.753281,
"HRV","GDP","TOT","USD_CAP","A","2017",26765.579327,
"HRV","GDP","TOT","USD_CAP","A","2018",28533.220285,
"HRV","GDP","TOT","USD_CAP","A","2019",30231.57293,"P"
"CYP","GDP","TOT","USD_CAP","A","1995",17055.098745,
"CYP","GDP","TOT","USD_CAP","A","1996",17277.539873,
"CYP","GDP","TOT","USD_CAP","A","1997",17774.79288,
"CYP","GDP","TOT","USD_CAP","A","1998",18757.711017,
"CYP","GDP","TOT","USD_CAP","A","1999",19662.191718,
"CYP","GDP","TOT","USD_CAP","A","2000",21298.591733,
"CYP","GDP","TOT","USD_CAP","A","2001",22873.326759,
"CYP","GDP","TOT","USD_CAP","A","2002",23556.899012,
"CYP","GDP","TOT","USD_CAP","A","2003",24254.777068,
"CYP","GDP","TOT","USD_CAP","A","2004",25923.080309,
"CYP","GDP","TOT","USD_CAP","A","2005",27763.121261,
"CYP","GDP","TOT","USD_CAP","A","2006",29975.110725,
"CYP","GDP","TOT","USD_CAP","A","2007",32841.835601,
"CYP","GDP","TOT","USD_CAP","A","2008",34830.170302,
"CYP","GDP","TOT","USD_CAP","A","2009",33909.804342,
"CYP","GDP","TOT","USD_CAP","A","2010",33449.01196,
"CYP","GDP","TOT","USD_CAP","A","2011",33313.379158,
"CYP","GDP","TOT","USD_CAP","A","2012",31834.588088,
"CYP","GDP","TOT","USD_CAP","A","2013",30375.241354,
"CYP","GDP","TOT","USD_CAP","A","2014",30080.39344,
"CYP","GDP","TOT","USD_CAP","A","2015",31815.270718,
"CYP","GDP","TOT","USD_CAP","A","2016",35719.036739,
"CYP","GDP","TOT","USD_CAP","A","2017",38050.911642,
"CYP","GDP","TOT","USD_CAP","A","2018",40476.556692,
"CYP","GDP","TOT","USD_CAP","A","2019",41514.759302,"P"
"MLT","GDP","TOT","USD_CAP","A","1995",13943.599967,
"MLT","GDP","TOT","USD_CAP","A","1996",14621.664083,
"MLT","GDP","TOT","USD_CAP","A","1997",15486.082732,
"MLT","GDP","TOT","USD_CAP","A","1998",16220.506421,
"MLT","GDP","TOT","USD_CAP","A","1999",16941.807487,
"MLT","GDP","TOT","USD_CAP","A","2000",18369.432276,
"MLT","GDP","TOT","USD_CAP","A","2001",18515.532727,
"MLT","GDP","TOT","USD_CAP","A","2002",19601.629814,
"MLT","GDP","TOT","USD_CAP","A","2003",20908.714486,
"MLT","GDP","TOT","USD_CAP","A","2004",21533.201544,
"MLT","GDP","TOT","USD_CAP","A","2005",22308.650773,
"MLT","GDP","TOT","USD_CAP","A","2006",23292.963028,
"MLT","GDP","TOT","USD_CAP","A","2007",25027.980225,
"MLT","GDP","TOT","USD_CAP","A","2008",26523.730131,
"MLT","GDP","TOT","USD_CAP","A","2009",26670.83555,
"MLT","GDP","TOT","USD_CAP","A","2010",28747.240738,
"MLT","GDP","TOT","USD_CAP","A","2011",28972.885652,
"MLT","GDP","TOT","USD_CAP","A","2012",30241.405423,
"MLT","GDP","TOT","USD_CAP","A","2013",32287.913935,
"MLT","GDP","TOT","USD_CAP","A","2014",34318.634806,
"MLT","GDP","TOT","USD_CAP","A","2015",37430.609208,
"MLT","GDP","TOT","USD_CAP","A","2016",39859.419748,
"MLT","GDP","TOT","USD_CAP","A","2017",42598.933746,
"MLT","GDP","TOT","USD_CAP","A","2018",44427.223626,
"MLT","GDP","TOT","USD_CAP","A","2019",46704.582863,
"PER","GDP","TOT","USD_CAP","A","2007",7984.661964,
"PER","GDP","TOT","USD_CAP","A","2008",8782.617152,
"PER","GDP","TOT","USD_CAP","A","2009",8846.744897,
"PER","GDP","TOT","USD_CAP","A","2010",9586.999943,
"PER","GDP","TOT","USD_CAP","A","2011",10289.261223,
"PER","GDP","TOT","USD_CAP","A","2012",10545.510648,
"PER","GDP","TOT","USD_CAP","A","2013",11039.698214,"P"
"PER","GDP","TOT","USD_CAP","A","2014",11254.065501,"P"
"ROU","GDP","TOT","USD_CAP","A","1995",5416.727537,
"ROU","GDP","TOT","USD_CAP","A","1996",5734.261824,
"ROU","GDP","TOT","USD_CAP","A","1997",5564.149722,
"ROU","GDP","TOT","USD_CAP","A","1998",5545.213836,
"ROU","GDP","TOT","USD_CAP","A","1999",5599.963762,
"ROU","GDP","TOT","USD_CAP","A","2000",5852.670844,
"ROU","GDP","TOT","USD_CAP","A","2001",6441.072192,
"ROU","GDP","TOT","USD_CAP","A","2002",7180.419966,
"ROU","GDP","TOT","USD_CAP","A","2003",7552.149645,
"ROU","GDP","TOT","USD_CAP","A","2004",8982.767074,"B"
"ROU","GDP","TOT","USD_CAP","A","2005",9602.121442,
"ROU","GDP","TOT","USD_CAP","A","2006",11541.177403,
"ROU","GDP","TOT","USD_CAP","A","2007",13683.475271,
"ROU","GDP","TOT","USD_CAP","A","2008",16782.182633,
"ROU","GDP","TOT","USD_CAP","A","2009",16644.099913,
"ROU","GDP","TOT","USD_CAP","A","2010",16989.279852,
"ROU","GDP","TOT","USD_CAP","A","2011",17896.080991,
"ROU","GDP","TOT","USD_CAP","A","2012",18867.513229,
"ROU","GDP","TOT","USD_CAP","A","2013",19777.022952,
"ROU","GDP","TOT","USD_CAP","A","2014",20649.982263,
"ROU","GDP","TOT","USD_CAP","A","2015",21598.558302,
"ROU","GDP","TOT","USD_CAP","A","2016",24266.283962,
"ROU","GDP","TOT","USD_CAP","A","2017",27136.07319,
"ROU","GDP","TOT","USD_CAP","A","2018",29244.574126,
"ROU","GDP","TOT","USD_CAP","A","2019",32293.146149,"P"
"MKD","GDP","TOT","USD_CAP","A","2000",6154.513794,"E"
"MKD","GDP","TOT","USD_CAP","A","2001",6052.56115,"E"
"MKD","GDP","TOT","USD_CAP","A","2002",6395.178631,"E"
"MKD","GDP","TOT","USD_CAP","A","2003",6588.662047,"E"
"MKD","GDP","TOT","USD_CAP","A","2004",7166.036894,"E"
"MKD","GDP","TOT","USD_CAP","A","2005",7848.897341,"E"
"MKD","GDP","TOT","USD_CAP","A","2006",8678.569401,"E"
"MKD","GDP","TOT","USD_CAP","A","2007",9339.59213,"E"
"MKD","GDP","TOT","USD_CAP","A","2008",10521.88172,"E"
"MKD","GDP","TOT","USD_CAP","A","2009",11018.081685,"E"
"MKD","GDP","TOT","USD_CAP","A","2010",11369.68999,"E"
"MKD","GDP","TOT","USD_CAP","A","2011",11689.860896,"E"
"MKD","GDP","TOT","USD_CAP","A","2012",11915.702401,"E"
"MKD","GDP","TOT","USD_CAP","A","2013",12727.350485,"E"
"MKD","GDP","TOT","USD_CAP","A","2014",13434.846939,"E"
"MKD","GDP","TOT","USD_CAP","A","2015",13888.218744,"E"
"MKD","GDP","TOT","USD_CAP","A","2016",15137.967397,"E"
"MKD","GDP","TOT","USD_CAP","A","2017",15706.430869,"E"
"MKD","GDP","TOT","USD_CAP","A","2018",16725.791726,"E"
"ZMB","GDP","TOT","USD_CAP","A","2006",2366.722411,
"ZMB","GDP","TOT","USD_CAP","A","2007",2564.000152,
"ZMB","GDP","TOT","USD_CAP","A","2008",2741.213127,
"ZMB","GDP","TOT","USD_CAP","A","2009",2933.232987,
"ZMB","GDP","TOT","USD_CAP","A","2010",3178.947393,
"ZMB","GDP","TOT","USD_CAP","A","2011",3324.081982,
"ZMB","GDP","TOT","USD_CAP","A","2012",3429.503474,
"ZMB","GDP","TOT","USD_CAP","A","2013",3583.693952,
"ZMB","GDP","TOT","USD_CAP","A","2014",3539.471693,
"ZMB","GDP","TOT","USD_CAP","A","2015",3431.059027,
"ZMB","GDP","TOT","USD_CAP","A","2016",3405.832772,
"ZMB","GDP","TOT","USD_CAP","A","2017",3484.940724,
"ZMB","GDP","TOT","USD_CAP","A","2018",3637.368088,
"HKG","GDP","TOT","USD_CAP","A","1991",19800.233872,"E"
"HKG","GDP","TOT","USD_CAP","A","1992",21332.396451,"E"
"HKG","GDP","TOT","USD_CAP","A","1993",22798.977044,"E"
"HKG","GDP","TOT","USD_CAP","A","1994",24143.131212,"E"
"HKG","GDP","TOT","USD_CAP","A","1995",24738.496206,"E"
"HKG","GDP","TOT","USD_CAP","A","1996",25121.620286,"E"
"HKG","GDP","TOT","USD_CAP","A","1997",26638.659237,"E"
"HKG","GDP","TOT","USD_CAP","A","1998",25140.670531,"E"
"HKG","GDP","TOT","USD_CAP","A","1999",25897.570159,"E"
"HKG","GDP","TOT","USD_CAP","A","2000",28253.203696,"E"
"HKG","GDP","TOT","USD_CAP","A","2001",28822.922896,"E"
"HKG","GDP","TOT","USD_CAP","A","2002",29631.47775,"E"
"HKG","GDP","TOT","USD_CAP","A","2003",31164.291862,"E"
"HKG","GDP","TOT","USD_CAP","A","2004",34515.854862,"E"
"HKG","GDP","TOT","USD_CAP","A","2005",38057.86525,"E"
"HKG","GDP","TOT","USD_CAP","A","2006",41697.718813,"E"
"HKG","GDP","TOT","USD_CAP","A","2007",45197.00174,"E"
"HKG","GDP","TOT","USD_CAP","A","2008",46772.557397,"E"
"HKG","GDP","TOT","USD_CAP","A","2009",45871.298403,"E"
"HKG","GDP","TOT","USD_CAP","A","2010",49186.621974,"E"
"HKG","GDP","TOT","USD_CAP","A","2011",52274.50957,"E"
"HKG","GDP","TOT","USD_CAP","A","2012",52235.720172,"E"
"HKG","GDP","TOT","USD_CAP","A","2013",53691.971048,"E"
"HKG","GDP","TOT","USD_CAP","A","2014",54778.382506,"E"
"HKG","GDP","TOT","USD_CAP","A","2015",56409.642787,"E"
"HKG","GDP","TOT","USD_CAP","A","2016",57221.969152,"E"
"HKG","GDP","TOT","USD_CAP","A","2017",59846.819225,"E"
"HKG","GDP","TOT","USD_CAP","A","2018",62556.2405,"E"
"MDG","GDP","TOT","USD_CAP","A","2007",1571.562292,"E"
"MDG","GDP","TOT","USD_CAP","A","2008",1666.984633,"E"
"MDG","GDP","TOT","USD_CAP","A","2009",1566.810322,"E"
"MDG","GDP","TOT","USD_CAP","A","2010",1551.109609,"E"
"MDG","GDP","TOT","USD_CAP","A","2011",1565.877486,"E"
"MDG","GDP","TOT","USD_CAP","A","2012",1552.77558,"E"
"MDG","GDP","TOT","USD_CAP","A","2013",1556.147235,"E"
"MDG","GDP","TOT","USD_CAP","A","2014",1573.788648,"E"
"MDG","GDP","TOT","USD_CAP","A","2015",1562.305391,"E"
"MDG","GDP","TOT","USD_CAP","A","2016",1624.383829,"E"
"MDG","GDP","TOT","USD_CAP","A","2017",1601.521574,"E"
"MDG","GDP","TOT","USD_CAP","A","2018",1655.481656,"E"
"MAR","GDP","TOT","USD_CAP","A","2007",5657.274524,"E"
"MAR","GDP","TOT","USD_CAP","A","2008",6042.899269,"E"
"MAR","GDP","TOT","USD_CAP","A","2009",6279.693123,"E"
"MAR","GDP","TOT","USD_CAP","A","2010",6525.49337,"E"
"MAR","GDP","TOT","USD_CAP","A","2011",6938.287763,"E"
"MAR","GDP","TOT","USD_CAP","A","2012",6923.247392,"E"
"MAR","GDP","TOT","USD_CAP","A","2013",7143.701966,"E"
"MAR","GDP","TOT","USD_CAP","A","2014",6900.513126,"E"
"MAR","GDP","TOT","USD_CAP","A","2015",7249.966832,"E"
"MAR","GDP","TOT","USD_CAP","A","2016",7312.810289,"E"
"MAR","GDP","TOT","USD_CAP","A","2017",7581.215412,"E"
"MAR","GDP","TOT","USD_CAP","A","2018",7928.326114,"E"
"SGP","GDP","TOT","USD_CAP","A","1991",25570.900782,
"SGP","GDP","TOT","USD_CAP","A","1992",27061.47486,
"SGP","GDP","TOT","USD_CAP","A","1993",30113.891059,
"SGP","GDP","TOT","USD_CAP","A","1994",33110.834035,
"SGP","GDP","TOT","USD_CAP","A","1995",35159.633523,
"SGP","GDP","TOT","USD_CAP","A","1996",36937.588649,
"SGP","GDP","TOT","USD_CAP","A","1997",39360.422933,
"SGP","GDP","TOT","USD_CAP","A","1998",37630.971504,
"SGP","GDP","TOT","USD_CAP","A","1999",40033.167266,
"SGP","GDP","TOT","USD_CAP","A","2000",43863.193428,
"SGP","GDP","TOT","USD_CAP","A","2001",43167.223162,
"SGP","GDP","TOT","USD_CAP","A","2002",45151.97367,
"SGP","GDP","TOT","USD_CAP","A","2003",48789.206118,
"SGP","GDP","TOT","USD_CAP","A","2004",54335.937914,
"SGP","GDP","TOT","USD_CAP","A","2005",58755.70266,
"SGP","GDP","TOT","USD_CAP","A","2006",63960.872088,
"SGP","GDP","TOT","USD_CAP","A","2007",68671.212114,
"SGP","GDP","TOT","USD_CAP","A","2008",67630.457453,
"SGP","GDP","TOT","USD_CAP","A","2009",66190.396875,
"SGP","GDP","TOT","USD_CAP","A","2010",75343.949298,
"SGP","GDP","TOT","USD_CAP","A","2011",80047.57357,
"SGP","GDP","TOT","USD_CAP","A","2012",82072.279162,
"SGP","GDP","TOT","USD_CAP","A","2013",83005.689686,
"SGP","GDP","TOT","USD_CAP","A","2014",84408.216516,
"SGP","GDP","TOT","USD_CAP","A","2015",86972.563073,
"SGP","GDP","TOT","USD_CAP","A","2016",89396.724443,
"SGP","GDP","TOT","USD_CAP","A","2017",94945.250892,
"SGP","GDP","TOT","USD_CAP","A","2018",101280.413499,
"EU27_2020","GDP","TOT","USD_CAP","A","1995",20731.240872,
"EU27_2020","GDP","TOT","USD_CAP","A","1996",21679.347174,
"EU27_2020","GDP","TOT","USD_CAP","A","1997",22246.188525,
"EU27_2020","GDP","TOT","USD_CAP","A","1998",23171.325363,
"EU27_2020","GDP","TOT","USD_CAP","A","1999",24182.702259,
"EU27_2020","GDP","TOT","USD_CAP","A","2000",25566.821833,
"EU27_2020","GDP","TOT","USD_CAP","A","2001",26729.026099,
"EU27_2020","GDP","TOT","USD_CAP","A","2002",27640.492282,
"EU27_2020","GDP","TOT","USD_CAP","A","2003",28276.106592,
"EU27_2020","GDP","TOT","USD_CAP","A","2004",29459.604463,
"EU27_2020","GDP","TOT","USD_CAP","A","2005",30606.78386,
"EU27_2020","GDP","TOT","USD_CAP","A","2006",32270.599395,
"EU27_2020","GDP","TOT","USD_CAP","A","2007",34149.271487,
"EU27_2020","GDP","TOT","USD_CAP","A","2008",35130.03453,
"EU27_2020","GDP","TOT","USD_CAP","A","2009",33447.142318,
"EU27_2020","GDP","TOT","USD_CAP","A","2010",34628.527976,
"EU27_2020","GDP","TOT","USD_CAP","A","2011",35664.752998,
"EU27_2020","GDP","TOT","USD_CAP","A","2012",35811.671357,
"EU27_2020","GDP","TOT","USD_CAP","A","2013",36163.24293,
"EU27_2020","GDP","TOT","USD_CAP","A","2014",36935.272153,
"EU27_2020","GDP","TOT","USD_CAP","A","2015",38200.647926,
"EU27_2020","GDP","TOT","USD_CAP","A","2016",39172.901704,
"EU27_2020","GDP","TOT","USD_CAP","A","2017",40728.833216,
"EU27_2020","GDP","TOT","USD_CAP","A","2018",42055.349198,
"EU27_2020","GDP","TOT","USD_CAP","A","2019",43355.51382,
"EU27_2020","GDP","TOT","USD_CAP","A","2020",41264.592773,
